X,drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
21862,DB00921,BUPRENORPHINE,C0003862,Arthralgia
21863,DB00921,BUPRENORPHINE,C0004093,Asthenia
21864,DB00921,BUPRENORPHINE,C0004096,Asthma
21865,DB00921,BUPRENORPHINE,C0549336,Asthma aggravated
21866,DB00921,BUPRENORPHINE,C0264906,Atrioventricular block second degree
21867,DB00921,BUPRENORPHINE,C0004604,Back pain
21868,DB00921,BUPRENORPHINE,C0575090,Balance disorder
21869,DB00921,BUPRENORPHINE,C0151824,Biliary colic
21870,DB00921,BUPRENORPHINE,C0497247,Blood pressure increased
21871,DB00921,BUPRENORPHINE,C0015967,Body temperature increased
21872,DB00921,BUPRENORPHINE,C0428977,Bradycardia
21873,DB00921,BUPRENORPHINE,C0006145,Breast disorder
21874,DB00921,BUPRENORPHINE,C0006277,Bronchitis
21875,DB00921,BUPRENORPHINE,C0006266,Bronchospasm
21876,DB00921,BUPRENORPHINE,C0151559,CNS depression NOS
21877,DB00921,BUPRENORPHINE,C0018799,Cardiac disorder
21878,DB00921,BUPRENORPHINE,C0007222,Cardiovascular disorder
21879,DB00921,BUPRENORPHINE,C0235198,Cerebration impaired
21880,DB00921,BUPRENORPHINE,C0008031,Chest pain
21881,DB00921,BUPRENORPHINE,C0085593,Chills
21882,DB00921,BUPRENORPHINE,C0009421,Coma
21883,DB00921,BUPRENORPHINE,C0009676,Confusional state
21884,DB00921,BUPRENORPHINE,C0009763,Conjunctivitis
21885,DB00921,BUPRENORPHINE,C0009782,Connective tissue disorder
21886,DB00921,BUPRENORPHINE,C0009806,Constipation
21887,DB00921,BUPRENORPHINE,C0036572,Convulsion
21888,DB00921,BUPRENORPHINE,C0520966,Coordination abnormal
21889,DB00921,BUPRENORPHINE,C0010200,Cough
21890,DB00921,BUPRENORPHINE,C0026821,Cramp muscle
21891,DB00921,BUPRENORPHINE,C0010520,Cyanosis
21892,DB00921,BUPRENORPHINE,C0232462,Decreased appetite
21893,DB00921,BUPRENORPHINE,C0011175,Dehydration
21894,DB00921,BUPRENORPHINE,C0011551,Depersonalisation
21895,DB00921,BUPRENORPHINE,C0549249,Depressed level of consciousness
21896,DB00921,BUPRENORPHINE,C0344315,Depressed mood
21897,DB00921,BUPRENORPHINE,C0011570,Depression
21898,DB00921,BUPRENORPHINE,C0011603,Dermatitis
21899,DB00921,BUPRENORPHINE,C0011616,Dermatitis contact
21900,DB00921,BUPRENORPHINE,C0011991,Diarrhoea
21901,DB00921,BUPRENORPHINE,C0012569,Diplopia
21902,DB00921,BUPRENORPHINE,C0234215,Discomfort
21903,DB00921,BUPRENORPHINE,C0233407,Disorientation
21904,DB00921,BUPRENORPHINE,C0233414,Disturbance in attention
21905,DB00921,BUPRENORPHINE,C0855242,Disturbance in sexual arousal
21906,DB00921,BUPRENORPHINE,C0012813,Diverticulitis
21907,DB00921,BUPRENORPHINE,C0012833,Dizziness
21908,DB00921,BUPRENORPHINE,C0013182,Drug hypersensitivity
21909,DB00921,BUPRENORPHINE,C0687133,Drug interaction
21910,DB00921,BUPRENORPHINE,C0152128,Drug withdrawal syndrome
21911,DB00921,BUPRENORPHINE,C0314719,Dry eye
21912,DB00921,BUPRENORPHINE,C0043352,Dry mouth
21913,DB00921,BUPRENORPHINE,C0151908,Dry skin
21914,DB00921,BUPRENORPHINE,C0013362,Dysarthria
21915,DB00921,BUPRENORPHINE,C0281825,Dysequilibrium
21916,DB00921,BUPRENORPHINE,C0013378,Dysgeusia
21917,DB00921,BUPRENORPHINE,C0013390,Dysmenorrhoea
21918,DB00921,BUPRENORPHINE,C0013395,Dyspepsia
21919,DB00921,BUPRENORPHINE,C0011168,Dysphagia
21920,DB00921,BUPRENORPHINE,C0233477,Dysphoria
21921,DB00921,BUPRENORPHINE,C0013404,Dyspnoea
21922,DB00921,BUPRENORPHINE,C0013456,Ear pain
21923,DB00921,BUPRENORPHINE,C0855333,Electrocardiogram QT corrected interval prolonged
21924,DB00921,BUPRENORPHINE,C0151878,Electrocardiogram QT prolonged
21925,DB00921,BUPRENORPHINE,C0041834,Erythema
21926,DB00921,BUPRENORPHINE,C0235146,Euphoric mood
21927,DB00921,BUPRENORPHINE,C0015397,Eye disorder
21928,DB00921,BUPRENORPHINE,C0162285,Eyelid oedema
21929,DB00921,BUPRENORPHINE,C0542571,Face oedema
21930,DB00921,BUPRENORPHINE,C0015644,Fasciculation
21931,DB00921,BUPRENORPHINE,C0015672,Fatigue
21932,DB00921,BUPRENORPHINE,C1443060,Feeling abnormal
21933,DB00921,BUPRENORPHINE,C2939147,Feeling hot
21934,DB00921,BUPRENORPHINE,C0233471,Flat affect
21935,DB00921,BUPRENORPHINE,C0016204,Flatulence
21936,DB00921,BUPRENORPHINE,C0016382,Flushing
21937,DB00921,BUPRENORPHINE,C0575081,Gait disturbance
21938,DB00921,BUPRENORPHINE,C0017178,Gastrointestinal disorder
21939,DB00921,BUPRENORPHINE,C0687713,Gastrointestinal pain
21940,DB00921,BUPRENORPHINE,C0018524,Hallucination
21941,DB00921,BUPRENORPHINE,C0018681,Headache
21942,DB00921,BUPRENORPHINE,C0018834,Heartburn
21943,DB00921,BUPRENORPHINE,C0267792,Hepatobiliary disease
21944,DB00921,BUPRENORPHINE,C0019521,Hiccups
21945,DB00921,BUPRENORPHINE,C0600142,Hot flush
21946,DB00921,BUPRENORPHINE,C0020458,Hyperhidrosis
21947,DB00921,BUPRENORPHINE,C0020517,Hypersensitivity
21948,DB00921,BUPRENORPHINE,C0020538,Hypertension
21949,DB00921,BUPRENORPHINE,C0020578,Hyperventilation
21950,DB00921,BUPRENORPHINE,C0020580,Hypoaesthesia
21951,DB00921,BUPRENORPHINE,C0020649,Hypotension
21952,DB00921,BUPRENORPHINE,C0857353,Hypotensive
21953,DB00921,BUPRENORPHINE,C3203358,Hypoventilation
21954,DB00921,BUPRENORPHINE,C0242184,Hypoxia
21955,DB00921,BUPRENORPHINE,C1258215,Ileus
21956,DB00921,BUPRENORPHINE,C2047937,Ill-defined disorder
21957,DB00921,BUPRENORPHINE,C0021053,Immune system disorder
21958,DB00921,BUPRENORPHINE,C0009450,Infection
21959,DB00921,BUPRENORPHINE,C1384353,Infestation
21960,DB00921,BUPRENORPHINE,C0851341,Infestation NOS
21961,DB00921,BUPRENORPHINE,C0021368,Inflammation
21962,DB00921,BUPRENORPHINE,C0021400,Influenza
21963,DB00921,BUPRENORPHINE,C0521839,Influenza like illness
21964,DB00921,BUPRENORPHINE,C0151735,Injection site reaction
21965,DB00921,BUPRENORPHINE,C3263723,Injury
21966,DB00921,BUPRENORPHINE,C0917801,Insomnia
21967,DB00921,BUPRENORPHINE,C0152031,Joint swelling
21968,DB00921,BUPRENORPHINE,C0549373,Laryngeal pain
21969,DB00921,BUPRENORPHINE,C0023380,Lethargy
21970,DB00921,BUPRENORPHINE,C0011124,Libido decreased
21971,DB00921,BUPRENORPHINE,C0041657,Loss of consciousness
21972,DB00921,BUPRENORPHINE,C0231218,Malaise
21973,DB00921,BUPRENORPHINE,C0162429,Malnutrition
21974,DB00921,BUPRENORPHINE,C0025061,Mediastinal disorder
21975,DB00921,BUPRENORPHINE,C0233794,Memory impairment
21976,DB00921,BUPRENORPHINE,C0236075,Menopausal symptoms
21977,DB00921,BUPRENORPHINE,C1306341,Mental disability
21978,DB00921,BUPRENORPHINE,C0004936,Mental disorder
21979,DB00921,BUPRENORPHINE,C0025362,Mental retardation
21980,DB00921,BUPRENORPHINE,C0856054,Mental status changes
21981,DB00921,BUPRENORPHINE,C0149931,Migraine
21982,DB00921,BUPRENORPHINE,C0026205,Miosis
21983,DB00921,BUPRENORPHINE,C0085633,Mood swings
21984,DB00921,BUPRENORPHINE,C0235086,Muscle contractions involuntary
21985,DB00921,BUPRENORPHINE,C0037763,Muscle spasms
21986,DB00921,BUPRENORPHINE,C0151786,Muscular weakness
21987,DB00921,BUPRENORPHINE,C0948594,Musculoskeletal discomfort
21988,DB00921,BUPRENORPHINE,C0026858,Musculoskeletal pain
21989,DB00921,BUPRENORPHINE,C0231528,Myalgia
21990,DB00921,BUPRENORPHINE,C0027441,Nasopharyngitis
21991,DB00921,BUPRENORPHINE,C0027497,Nausea
21992,DB00921,BUPRENORPHINE,C0007859,Neck pain
21993,DB00921,BUPRENORPHINE,C0027765,Nervous system disorder
21994,DB00921,BUPRENORPHINE,C0027769,Nervousness
21995,DB00921,BUPRENORPHINE,C0028084,Nightmare
21996,DB00921,BUPRENORPHINE,C0028643,Numbness
21997,DB00921,BUPRENORPHINE,C0013604,Oedema
21998,DB00921,BUPRENORPHINE,C0085649,Oedema peripheral
21999,DB00921,BUPRENORPHINE,C0853908,Oropharyngeal swelling
22000,DB00921,BUPRENORPHINE,C0020651,Orthostatic hypotension
22001,DB00921,BUPRENORPHINE,C0029408,Osteoarthritis
22002,DB00921,BUPRENORPHINE,C0030193,Pain
22003,DB00921,BUPRENORPHINE,C0030196,Pain in extremity
22004,DB00921,BUPRENORPHINE,C0030232,Pallor
22005,DB00921,BUPRENORPHINE,C0030252,Palpitations
22006,DB00921,BUPRENORPHINE,C0030554,Paraesthesia
22007,DB00921,BUPRENORPHINE,C0031350,Pharyngitis
22008,DB00921,BUPRENORPHINE,C0858635,Pharyngolaryngeal pain
22009,DB00921,BUPRENORPHINE,C1262141,Poor quality sleep
22010,DB00921,BUPRENORPHINE,C0033774,Pruritus
22011,DB00921,BUPRENORPHINE,C0475858,Pruritus generalised
22012,DB00921,BUPRENORPHINE,C0033975,Psychotic disorder
22013,DB00921,BUPRENORPHINE,C0855775,Pulmonary function test decreased
22014,DB00921,BUPRENORPHINE,C0241157,Pustule
22015,DB00921,BUPRENORPHINE,C0015230,Rash
22016,DB00921,BUPRENORPHINE,C0085641,Rash pustular
22017,DB00921,BUPRENORPHINE,C1260922,Respiration abnormal
22018,DB00921,BUPRENORPHINE,C0235063,Respiratory depression
22019,DB00921,BUPRENORPHINE,C0035204,Respiratory disorder
22020,DB00921,BUPRENORPHINE,C0476273,Respiratory distress
22021,DB00921,BUPRENORPHINE,C1145670,Respiratory failure
22022,DB00921,BUPRENORPHINE,C0232602,Retching
22023,DB00921,BUPRENORPHINE,C0035455,Rhinitis
22024,DB00921,BUPRENORPHINE,C0424790,Rigors
22025,DB00921,BUPRENORPHINE,C0235195,Sedation
22026,DB00921,BUPRENORPHINE,C0278134,Sensory loss
22027,DB00921,BUPRENORPHINE,C0549622,Sexual dysfunction
22028,DB00921,BUPRENORPHINE,C0036974,Shock
22029,DB00921,BUPRENORPHINE,C0037199,Sinusitis
22030,DB00921,BUPRENORPHINE,C0037274,Skin disorder
22031,DB00921,BUPRENORPHINE,C0851578,Sleep disorder
22032,DB00921,BUPRENORPHINE,C0234518,Slurred speech
22033,DB00921,BUPRENORPHINE,C2830004,Somnolence
22034,DB00921,BUPRENORPHINE,C0038990,Sweating
22035,DB00921,BUPRENORPHINE,C0236068,Swollen tongue
22036,DB00921,BUPRENORPHINE,C0039070,Syncope
22037,DB00921,BUPRENORPHINE,C0039231,Tachycardia
22038,DB00921,BUPRENORPHINE,C0233494,Tension
22039,DB00921,BUPRENORPHINE,C0040264,Tinnitus
22040,DB00921,BUPRENORPHINE,C0040822,Tremor
22041,DB00921,BUPRENORPHINE,C0728936,Unspecified circulatory system disorder
22042,DB00921,BUPRENORPHINE,C0178298,Unspecified disorder of skin and subcutaneous tissue
22043,DB00921,BUPRENORPHINE,C0041912,Upper respiratory tract infection
22044,DB00921,BUPRENORPHINE,C0235309,Upset stomach
22045,DB00921,BUPRENORPHINE,C0041969,Urethral disorder
22046,DB00921,BUPRENORPHINE,C0152032,Urinary hesitation
22047,DB00921,BUPRENORPHINE,C0042024,Urinary incontinence
22048,DB00921,BUPRENORPHINE,C0080274,Urinary retention
22049,DB00921,BUPRENORPHINE,C0042075,Urinary tract disorder
22050,DB00921,BUPRENORPHINE,C0042029,Urinary tract infection
22051,DB00921,BUPRENORPHINE,C0042109,Urticaria
22052,DB00921,BUPRENORPHINE,C0042401,Vasodilation
22053,DB00921,BUPRENORPHINE,C1142412,Vasodilation procedure
22054,DB00921,BUPRENORPHINE,C0042571,Vertigo
22055,DB00921,BUPRENORPHINE,C0344232,Vision blurred
22056,DB00921,BUPRENORPHINE,C0547030,Visual disturbance
22057,DB00921,BUPRENORPHINE,C3665347,Visual impairment
22058,DB00921,BUPRENORPHINE,C0042963,Vomiting
22059,DB00921,BUPRENORPHINE,C0043012,Wakefulness
22060,DB00921,BUPRENORPHINE,C0392197,Warmth
22061,DB00921,BUPRENORPHINE,C0043096,Weight decreased
22062,DB00921,BUPRENORPHINE,C0264907,Wenckebach phenomenon
22063,DB00921,BUPRENORPHINE,C0043144,Wheezing
22064,DB00921,BUPRENORPHINE,C0038587,Withdrawal syndrome
22065,DB01156,BUPROPION,C0232487,Abdominal discomfort
22066,DB01156,BUPROPION,C0000731,Abdominal distension
22067,DB01156,BUPROPION,C0000737,Abdominal pain
22068,DB01156,BUPROPION,C0232495,Abdominal pain lower
22069,DB01156,BUPROPION,C0232492,Abdominal pain upper
22070,DB01156,BUPROPION,C0234458,Abnormal dreams
22071,DB01156,BUPROPION,C2937350,Abnormal ejaculation
22072,DB01156,BUPROPION,C0151736,Accidental injury
22073,DB01156,BUPROPION,C0702166,Acne
22074,DB01156,BUPROPION,C0948089,Acute coronary syndrome
22075,DB01156,BUPROPION,C0233472,Affect lability
22076,DB01156,BUPROPION,C0001807,Aggression
22077,DB01156,BUPROPION,C0085631,Agitation
22078,DB01156,BUPROPION,C0392156,Akathisia
22079,DB01156,BUPROPION,C0085623,Akinesia
22080,DB01156,BUPROPION,C0002170,Alopecia
22081,DB01156,BUPROPION,C0150450,Altered state of consciousness
22082,DB01156,BUPROPION,C0002418,Amblyopia
22083,DB01156,BUPROPION,C0002453,Amenorrhoea
22084,DB01156,BUPROPION,C0002622,Amnesia
22085,DB01156,BUPROPION,C0002871,Anaemia
22086,DB01156,BUPROPION,C0002792,Anaphylactic shock
22087,DB01156,BUPROPION,C0002957,Anger
22088,DB01156,BUPROPION,C0002994,Angioedema
22089,DB01156,BUPROPION,C0042373,Angiopathy
22090,DB01156,BUPROPION,C0017605,Angle closure glaucoma
22091,DB01156,BUPROPION,C0852919,Animal scratch
22092,DB01156,BUPROPION,C0003123,Anorexia
22093,DB01156,BUPROPION,C0003467,Anxiety
22094,DB01156,BUPROPION,C0085632,Apathy
22095,DB01156,BUPROPION,C0003537,Aphasia
22096,DB01156,BUPROPION,C1971624,Appetite absent
22097,DB01156,BUPROPION,C0151505,Application site reaction
22098,DB01156,BUPROPION,C0003811,Arrhythmia
22099,DB01156,BUPROPION,C0003862,Arthralgia
22100,DB01156,BUPROPION,C0003864,Arthritis
22101,DB01156,BUPROPION,C0853348,Arthropod bite
22102,DB01156,BUPROPION,C0004093,Asthenia
22103,DB01156,BUPROPION,C0004096,Asthma
22104,DB01156,BUPROPION,C0004134,Ataxia
22105,DB01156,BUPROPION,C0151517,Atrioventricular block complete
22106,DB01156,BUPROPION,C0260662,Auditory disorder NOS
22107,DB01156,BUPROPION,C0004601,Back injury
22108,DB01156,BUPROPION,C0004604,Back pain
22109,DB01156,BUPROPION,C0007117,Basal cell carcinoma
22110,DB01156,BUPROPION,C0853193,Bipolar I disorder
22111,DB01156,BUPROPION,C0005586,Bipolar disorder
22112,DB01156,BUPROPION,C0232849,Bladder pain
22113,DB01156,BUPROPION,C0497247,Blood pressure increased
22114,DB01156,BUPROPION,C0085595,Body odor
22115,DB01156,BUPROPION,C0015967,Body temperature increased
22116,DB01156,BUPROPION,C0233565,Bradykinesia
22117,DB01156,BUPROPION,C0587094,Breast calcifications
22118,DB01156,BUPROPION,C0006142,Breast cancer
22119,DB01156,BUPROPION,C0006145,Breast disorder
22120,DB01156,BUPROPION,C2225524,Breast enlargement
22121,DB01156,BUPROPION,C0520594,Breast microcalcification
22122,DB01156,BUPROPION,C0262397,Breast tenderness
22123,DB01156,BUPROPION,C0018520,Breath odour
22124,DB01156,BUPROPION,C0006277,Bronchitis
22125,DB01156,BUPROPION,C0006266,Bronchospasm
22126,DB01156,BUPROPION,C0006325,Bruxism
22127,DB01156,BUPROPION,C0006444,Bursitis
22128,DB01156,BUPROPION,C0018799,Cardiac disorder
22129,DB01156,BUPROPION,C0016385,Cardiac flutter
22130,DB01156,BUPROPION,C0007222,Cardiovascular disorder
22131,DB01156,BUPROPION,C0007286,Carpal tunnel syndrome
22132,DB01156,BUPROPION,C0235198,Cerebration impaired
22133,DB01156,BUPROPION,C0038454,Cerebrovascular accident
22134,DB01156,BUPROPION,C0235710,Chest discomfort
22135,DB01156,BUPROPION,C0008031,Chest pain
22136,DB01156,BUPROPION,C0008035,Chest wall pain
22137,DB01156,BUPROPION,C0085593,Chills
22138,DB01156,BUPROPION,C0239062,Circumoral oedema
22139,DB01156,BUPROPION,C0232431,Cold sweat
22140,DB01156,BUPROPION,C0009319,Colitis
22141,DB01156,BUPROPION,C0009421,Coma
22142,DB01156,BUPROPION,C0852733,Completed suicide
22143,DB01156,BUPROPION,C0006107,Concussion
22144,DB01156,BUPROPION,C0009676,Confusional state
22145,DB01156,BUPROPION,C0009763,Conjunctivitis
22146,DB01156,BUPROPION,C0497209,Conjunctivitis infective
22147,DB01156,BUPROPION,C0009782,Connective tissue disorder
22148,DB01156,BUPROPION,C0009806,Constipation
22149,DB01156,BUPROPION,C0009938,Contusion
22150,DB01156,BUPROPION,C0036572,Convulsion
22151,DB01156,BUPROPION,C0520966,Coordination abnormal
22152,DB01156,BUPROPION,C0010200,Cough
22153,DB01156,BUPROPION,C0574067,Cough increased
22154,DB01156,BUPROPION,C0026821,Cramp muscle
22155,DB01156,BUPROPION,C0023218,Cramps of lower extremities
22156,DB01156,BUPROPION,C0010709,Cyst
22157,DB01156,BUPROPION,C0010692,Cystitis
22158,DB01156,BUPROPION,C0403632,Cystitis noninfective
22159,DB01156,BUPROPION,C0011053,Deafness
22160,DB01156,BUPROPION,C0232462,Decreased appetite
