drugbank_name,drugbank_id,side_effect_name
INDOMETHACIN,C0000731,Glycosuria
INDOMETHACIN,C0000731,Gynaecomastia
INDOMETHACIN,C0000731,Headache
INDOMETHACIN,C0000731,Cardiac failure congestive
INDOMETHACIN,C0000731,Heartburn
INDOMETHACIN,C0000731,Haematuria
INDOMETHACIN,C0000731,Haemorrhage
INDOMETHACIN,C0000731,Haemoglobin
INDOMETHACIN,C0000731,Hepatitis
INDOMETHACIN,C0000731,Hepatitis toxic
INDOMETHACIN,C0000731,Hyperglycaemia
INDOMETHACIN,C0000731,Hyperhidrosis
INDOMETHACIN,C0000731,Hyperkalaemia
INDOMETHACIN,C0000731,Hypersensitivity
INDOMETHACIN,C0000731,Hypertension
INDOMETHACIN,C0000731,Pulmonary hypertension
INDOMETHACIN,C0000731,Hypoglycaemia
INDOMETHACIN,C0000731,Hyponatraemia
INDOMETHACIN,C0000731,Hypotension
INDOMETHACIN,C0000731,Jaundice
INDOMETHACIN,C0000731,Leukaemia
INDOMETHACIN,C0000731,Leukopenia
INDOMETHACIN,C0000731,Nausea
INDOMETHACIN,C0000731,Nephritis
INDOMETHACIN,C0000731,Nephritis interstitial
INDOMETHACIN,C0000731,Tubulointerstitial nephritis
INDOMETHACIN,C0000731,Nephrotic syndrome
INDOMETHACIN,C0000731,Nervousness
INDOMETHACIN,C0000731,Tension
INDOMETHACIN,C0000731,Oliguria
INDOMETHACIN,C0000731,Pain
INDOMETHACIN,C0000731,Palpitations
INDOMETHACIN,C0000731,Paraesthesia
INDOMETHACIN,C0000731,Peptic ulcer
INDOMETHACIN,C0000731,Neuropathy peripheral
INDOMETHACIN,C0000731,Petechiae
INDOMETHACIN,C0000731,Pneumothorax
INDOMETHACIN,C0000731,Proctitis
INDOMETHACIN,C0000731,Proteinuria
INDOMETHACIN,C0000731,Protein urine present
INDOMETHACIN,C0000731,Pruritus
INDOMETHACIN,C0000731,Psychotic disorder
INDOMETHACIN,C0000731,Pulmonary oedema
INDOMETHACIN,C0000731,Purpura
INDOMETHACIN,C0000731,Vascular purpura
INDOMETHACIN,C0000731,Renal failure
INDOMETHACIN,C0000731,Retinopathy of prematurity
INDOMETHACIN,C0000731,Convulsion
INDOMETHACIN,C0000731,Shock
INDOMETHACIN,C0000731,Ankylosing spondylitis
INDOMETHACIN,C0000731,Stevens-Johnson syndrome
INDOMETHACIN,C0000731,Stomatitis
INDOMETHACIN,C0000731,Ulcerative stomatitis
INDOMETHACIN,C0000731,Mouth ulceration
INDOMETHACIN,C0000731,Sweating
INDOMETHACIN,C0000731,Syncope
INDOMETHACIN,C0000731,Loss of consciousness
INDOMETHACIN,C0000731,Tachycardia
INDOMETHACIN,C0000731,Thrombocytopenia
INDOMETHACIN,C0000731,Thrombophlebitis
INDOMETHACIN,C0000731,Tinnitus
INDOMETHACIN,C0000731,Ulcer
INDOMETHACIN,C0000731,Erythema
INDOMETHACIN,C0000731,Uremia
INDOMETHACIN,C0000731,Azotaemia
INDOMETHACIN,C0000731,Pollakiuria
INDOMETHACIN,C0000731,Urticaria
INDOMETHACIN,C0000731,Vasculitis
INDOMETHACIN,C0000731,Vertigo
INDOMETHACIN,C0000731,Vomiting
INDOMETHACIN,C0000731,Weight increased
INDOMETHACIN,C0000731,Apathy
INDOMETHACIN,C0000731,Flat affect
INDOMETHACIN,C0000731,Necrolysis epidermal
INDOMETHACIN,C0000731,Haemorrhage intracranial
INDOMETHACIN,C0000731,Pulmonary haemorrhage
INDOMETHACIN,C0000731,Bone marrow depression
INDOMETHACIN,C0000731,Pancytopenia
INDOMETHACIN,C0000731,Muscular weakness
INDOMETHACIN,C0000731,Intestinal ulcer
INDOMETHACIN,C0000731,Corneal deposits
INDOMETHACIN,C0000731,Fatal outcomes
INDOMETHACIN,C0000731,Lightheadedness
INDOMETHACIN,C0000731,Epigastric distress
INDOMETHACIN,C0000731,Muscle movement involuntary
INDOMETHACIN,C0000731,Dyskinesia
INDOMETHACIN,C0000731,Malaise
INDOMETHACIN,C0000731,Discomfort
INDOMETHACIN,C0000731,Ill-defined disorder
INDOMETHACIN,C0000731,Distress
INDOMETHACIN,C0000731,Emotional distress
INDOMETHACIN,C0000731,Epigastric pain
INDOMETHACIN,C0000731,Abdominal pain upper
INDOMETHACIN,C0000731,Rectal tenesmus
INDOMETHACIN,C0000731,Anorectal discomfort
INDOMETHACIN,C0000731,Proctalgia
INDOMETHACIN,C0000731,Tenderness
INDOMETHACIN,C0000731,Periorbital pain
INDOMETHACIN,C0000731,Eye pain
INDOMETHACIN,C0000731,Pulmonary vasculitis
INDOMETHACIN,C0000731,Abdominal distress
INDOMETHACIN,C0000731,Abdominal discomfort
INDOMETHACIN,C0000731,Gastric perforation
INDOMETHACIN,C0000731,Skin exfoliation
INDOMETHACIN,C0000731,Necrotising fasciitis
INDOMETHACIN,C0000731,Cellulitis gangrenous
INDOMETHACIN,C0000731,Parkinsonism
INDOMETHACIN,C0000731,Ileitis regional
INDOMETHACIN,C0000731,Crohn's disease
INDOMETHACIN,C0000731,Rectal haemorrhage
INDOMETHACIN,C0000731,Fluid retention
INDOMETHACIN,C0000731,Nephritic syndrome
INDOMETHACIN,C0000731,Psychotic episode
INDOMETHACIN,C0000731,Secondary anemia
INDOMETHACIN,C0000731,Electrolyte imbalance
INDOMETHACIN,C0000731,Vision blurred
INDOMETHACIN,C0000731,Platelet count decreased
INDOMETHACIN,C0000731,Bradycardia
INDOMETHACIN,C0000731,Pruritus generalised
INDOMETHACIN,C0000731,Respiratory distress
INDOMETHACIN,C0000731,Necrotizing enterocolitis
INDOMETHACIN,C0000731,Necrotising colitis
INDOMETHACIN,C0000731,Necrotising enterocolitis neonatal
INDOMETHACIN,C0000731,Serum potassium increased
INDOMETHACIN,C0000731,Blood potassium increased
INDOMETHACIN,C0000731,Hot flush
INDOMETHACIN,C0000731,Menopausal symptoms
INDOMETHACIN,C0000731,Presyncope
INDOMETHACIN,C0000731,Acute anaphylaxis
INDOMETHACIN,C0000731,Thrombocytopenic purpura
INDOMETHACIN,C0000731,Lung infection
INDOMETHACIN,C0000731,Insomnia
INDOMETHACIN,C0000731,Post procedural haemorrhage
INDOMETHACIN,C0000731,Ileus
INDOMETHACIN,C0000731,Abdominal bloating
INDOMETHACIN,C0000731,Post procedural oedema
INDOMETHACIN,C0000731,Renal impairment
INDOMETHACIN,C0000731,Post procedural swelling
INDOMETHACIN,C0000731,Vaginal haemorrhage
IOPAMIDOL,C0000729,Abdominal cramps
IOPAMIDOL,C0000729,Abdominal pain
IOPAMIDOL,C0000729,Angina pectoris
IOPAMIDOL,C0000729,Anorexia
IOPAMIDOL,C0000729,Decreased appetite
IOPAMIDOL,C0000729,Anuria
IOPAMIDOL,C0000729,Anxiety
IOPAMIDOL,C0000729,Aphasia
IOPAMIDOL,C0000729,Apnoea
IOPAMIDOL,C0000729,Arrhythmia
IOPAMIDOL,C0000729,Asthenia
IOPAMIDOL,C0000729,Asthma
IOPAMIDOL,C0000729,Ataxia
IOPAMIDOL,C0000729,Back pain
IOPAMIDOL,C0000729,Bronchospasm
IOPAMIDOL,C0000729,Cardiovascular disorder
IOPAMIDOL,C0000729,Transient ischaemic attack
IOPAMIDOL,C0000729,Neck pain
IOPAMIDOL,C0000729,Chest pain
IOPAMIDOL,C0000729,Choking
IOPAMIDOL,C0000729,Coma
IOPAMIDOL,C0000729,Infection
IOPAMIDOL,C0000729,Confusional state
IOPAMIDOL,C0000729,Feeling abnormal
IOPAMIDOL,C0000729,Conjunctivitis
IOPAMIDOL,C0000729,Cyanosis
IOPAMIDOL,C0000729,Depersonalisation
IOPAMIDOL,C0000729,Diarrhoea
IOPAMIDOL,C0000729,Dizziness
IOPAMIDOL,C0000729,Dysgeusia
IOPAMIDOL,C0000729,Dyspnoea
IOPAMIDOL,C0000729,Echolalia
IOPAMIDOL,C0000729,Rash
IOPAMIDOL,C0000729,Dermatitis
IOPAMIDOL,C0000729,Extravasation
IOPAMIDOL,C0000729,Facial neuralgia
IOPAMIDOL,C0000729,Fasciculation
IOPAMIDOL,C0000729,Muscle contractions involuntary
IOPAMIDOL,C0000729,Fatigue
IOPAMIDOL,C0000729,Body temperature increased
IOPAMIDOL,C0000729,Flushing
IOPAMIDOL,C0000729,Guillain-Barre syndrome
IOPAMIDOL,C0000729,Hallucination
IOPAMIDOL,C0000729,Headache
IOPAMIDOL,C0000729,Cardiac arrest
IOPAMIDOL,C0000729,Heartburn
IOPAMIDOL,C0000729,Dyspepsia
IOPAMIDOL,C0000729,Haematoma
IOPAMIDOL,C0000729,Haematuria
IOPAMIDOL,C0000729,Haemorrhage
IOPAMIDOL,C0000729,Haemoglobin
IOPAMIDOL,C0000729,Hyperaesthesia
IOPAMIDOL,C0000729,Hypertension
IOPAMIDOL,C0000729,Hypotension
IOPAMIDOL,C0000729,Infarction
IOPAMIDOL,C0000729,Irritability
IOPAMIDOL,C0000729,Eye pruritus
IOPAMIDOL,C0000729,Nephropathy
IOPAMIDOL,C0000729,Laryngeal oedema
IOPAMIDOL,C0000729,Cramps of lower extremities
IOPAMIDOL,C0000729,Muscle spasms
IOPAMIDOL,C0000729,Leg pain
IOPAMIDOL,C0000729,Pain in extremity
IOPAMIDOL,C0000729,Malaise and fatigue
IOPAMIDOL,C0000729,Malaise
IOPAMIDOL,C0000729,Meningism
IOPAMIDOL,C0000729,Meningitis aseptic
IOPAMIDOL,C0000729,Cramp muscle
IOPAMIDOL,C0000729,Muscle tone flaccid
IOPAMIDOL,C0000729,Hypotonia
IOPAMIDOL,C0000729,Hypertonia
IOPAMIDOL,C0000729,Muscle spasticity
IOPAMIDOL,C0000729,Musculoskeletal pain
IOPAMIDOL,C0000729,Myelitis
IOPAMIDOL,C0000729,Myelitis transverse
IOPAMIDOL,C0000729,Myocardial infarction
IOPAMIDOL,C0000729,Acute coronary syndrome
IOPAMIDOL,C0000729,Nasal congestion
IOPAMIDOL,C0000729,Nausea
IOPAMIDOL,C0000729,Necrosis
IOPAMIDOL,C0000729,Nephrosis
IOPAMIDOL,C0000729,Nephrotic syndrome
IOPAMIDOL,C0000729,Neutropenia
IOPAMIDOL,C0000729,Numbness
IOPAMIDOL,C0000729,Sensory loss
IOPAMIDOL,C0000729,Hypoaesthesia
IOPAMIDOL,C0000729,Oliguria
IOPAMIDOL,C0000729,Pain
IOPAMIDOL,C0000729,Pallor
IOPAMIDOL,C0000729,Paraesthesia
IOPAMIDOL,C0000729,Neuropathy peripheral
IOPAMIDOL,C0000729,Petechiae
IOPAMIDOL,C0000729,Pruritus
IOPAMIDOL,C0000729,Pulmonary oedema
IOPAMIDOL,C0000729,Renal failure
IOPAMIDOL,C0000729,Rhinitis
IOPAMIDOL,C0000729,Sciatica
IOPAMIDOL,C0000729,Convulsion
IOPAMIDOL,C0000729,Shock
IOPAMIDOL,C0000729,Sneezing
IOPAMIDOL,C0000729,Spinal cord injury
IOPAMIDOL,C0000729,Sweating
IOPAMIDOL,C0000729,Hyperhidrosis
IOPAMIDOL,C0000729,Swelling
IOPAMIDOL,C0000729,Syncope
IOPAMIDOL,C0000729,Loss of consciousness
IOPAMIDOL,C0000729,Tachycardia
IOPAMIDOL,C0000729,Thrombophlebitis
IOPAMIDOL,C0000729,Tinnitus
IOPAMIDOL,C0000729,Tremor
IOPAMIDOL,C0000729,Urticaria
IOPAMIDOL,C0000729,Vasodilation
IOPAMIDOL,C0000729,Vasodilation procedure
IOPAMIDOL,C0000729,Venous thrombosis
IOPAMIDOL,C0000729,Ventricular fibrillation
IOPAMIDOL,C0000729,Vomiting
IOPAMIDOL,C0000729,Wheezing
IOPAMIDOL,C0000729,Urinary retention
IOPAMIDOL,C0000729,Meningitis bacterial
IOPAMIDOL,C0000729,Chills
IOPAMIDOL,C0000729,Fever chills
IOPAMIDOL,C0000729,Sinus bradycardia
IOPAMIDOL,C0000729,Arterial spasm
IOPAMIDOL,C0000729,Burning sensation
IOPAMIDOL,C0000729,Stupor
IOPAMIDOL,C0000729,Depressed level of consciousness
IOPAMIDOL,C0000729,Agitation
IOPAMIDOL,C0000729,Periorbital oedema
IOPAMIDOL,C0000729,Neck stiffness
IOPAMIDOL,C0000729,Musculoskeletal stiffness
IOPAMIDOL,C0000729,Nuchal rigidity
IOPAMIDOL,C0000729,Ventricular extrasystoles
IOPAMIDOL,C0000729,Retroperitoneal haemorrhage
IOPAMIDOL,C0000729,Myocardial ischaemia
IOPAMIDOL,C0000729,Muscular weakness
IOPAMIDOL,C0000729,Skin necrosis
IOPAMIDOL,C0000729,Skin exfoliation
IOPAMIDOL,C0000729,Injection site pain
IOPAMIDOL,C0000729,Hyperreflexia
IOPAMIDOL,C0000729,Arterial thrombosis
IOPAMIDOL,C0000729,Blindness cortical
IOPAMIDOL,C0000729,Lightheadedness
IOPAMIDOL,C0000729,Discomfort
IOPAMIDOL,C0000729,Ill-defined disorder
IOPAMIDOL,C0000729,Myalgia
IOPAMIDOL,C0000729,Musculoskeletal discomfort
IOPAMIDOL,C0000729,Cardiac fibrillation
IOPAMIDOL,C0000729,Chest tightness
IOPAMIDOL,C0000729,Chest discomfort
IOPAMIDOL,C0000729,Retching
IOPAMIDOL,C0000729,Asterixis
IOPAMIDOL,C0000729,Disorientation
IOPAMIDOL,C0000729,Apprehension
IOPAMIDOL,C0000729,Amnesia transient
IOPAMIDOL,C0000729,Amnesia
IOPAMIDOL,C0000729,Areflexia
IOPAMIDOL,C0000729,Neurotoxicity
IOPAMIDOL,C0000729,Eye irritation
IOPAMIDOL,C0000729,Throat tightness
IOPAMIDOL,C0000729,Grimacing
IOPAMIDOL,C0000729,Ventricular bigeminy
IOPAMIDOL,C0000729,Extrasystoles
IOPAMIDOL,C0000729,Chemosis
IOPAMIDOL,C0000729,Conjunctival oedema
IOPAMIDOL,C0000729,VIth nerve paralysis
IOPAMIDOL,C0000729,Peripheral coldness
IOPAMIDOL,C0000729,Anaphylactoid reaction
IOPAMIDOL,C0000729,Anaphylactic shock
IOPAMIDOL,C0000729,Warmth
IOPAMIDOL,C0000729,Feeling hot
IOPAMIDOL,C0000729,Cauda equina syndrome
IOPAMIDOL,C0000729,Lacrimation
IOPAMIDOL,C0000729,Lacrimation increased
IOPAMIDOL,C0000729,Movements involuntary
IOPAMIDOL,C0000729,Dyskinesia
IOPAMIDOL,C0000729,Bradycardia
IOPAMIDOL,C0000729,Electrocardiogram ST segment depression
IOPAMIDOL,C0000729,Electrocardiogram abnormal
IOPAMIDOL,C0000729,Paralysis
IOPAMIDOL,C0000729,Sinus arrest
IOPAMIDOL,C0000729,Face oedema
IOPAMIDOL,C0000729,Visual disturbance
IOPAMIDOL,C0000729,Visual impairment
IOPAMIDOL,C0000729,Sensation of warmth
IOPAMIDOL,C0000729,Cough increased
IOPAMIDOL,C0000729,Cough
IOPAMIDOL,C0000729,Hot flush
IOPAMIDOL,C0000729,Menopausal symptoms
IOPAMIDOL,C0000729,Cardio-respiratory arrest
IOPAMIDOL,C0000729,Sweating increased
IOPAMIDOL,C0000729,Convulsive seizure
IOPAMIDOL,C0000729,Contrast media reaction
IOPAMIDOL,C0000729,Electrocardiogram change
IOPAMIDOL,C0000729,Hypotensive
IOPAMIDOL,C0000729,Wave slowing
IOPAMIDOL,C0000729,Electroencephalogram abnormal
IOPAMIDOL,C0000729,Dysphasia
IOPAMIDOL,C0000729,Echoacousia
IOPAMIDOL,C0000729,Dysacusis
IOPAMIDOL,C0000729,Hearing impaired
IOPAMIDOL,C0000729,Deafness
IOPAMIDOL,C0000729,Cyanotic heart disease
IOPAMIDOL,C0000729,Heart disease congenital
IOPAMIDOL,C0000729,Decompensation cardiac
IOPAMIDOL,C0000729,Cardiac failure
IOPAMIDOL,C0000729,Tingling sensation
IOPAMIDOL,C0000729,Injury
IOPAMIDOL,C0000729,Unspecified visual loss
IOPAMIDOL,C0000729,Blindness
IODIPAMIDE,C0010520,Cyanosis
IODIPAMIDE,C0010520,Dizziness
IODIPAMIDE,C0010520,Dyspnoea
IODIPAMIDE,C0010520,Body temperature increased
IODIPAMIDE,C0010520,Flushing
IODIPAMIDE,C0010520,Headache
IODIPAMIDE,C0010520,Hypersensitivity
IODIPAMIDE,C0010520,Hypotension
IODIPAMIDE,C0010520,Laryngospasm
IODIPAMIDE,C0010520,Nausea
IODIPAMIDE,C0010520,Pallor
IODIPAMIDE,C0010520,Renal failure
IODIPAMIDE,C0010520,Salivation
IODIPAMIDE,C0010520,Salivary hypersecretion
IODIPAMIDE,C0010520,Sneezing
IODIPAMIDE,C0010520,Swelling
IODIPAMIDE,C0010520,Tremor
IODIPAMIDE,C0010520,Vomiting
IODIPAMIDE,C0010520,Chills
IODIPAMIDE,C0010520,Agitation
IODIPAMIDE,C0010520,Anaphylactoid reaction
IODIPAMIDE,C0010520,Anaphylactic shock
IODIPAMIDE,C0010520,Sensation of warmth
IODIPAMIDE,C0010520,Feeling hot
IPRATROPIUM,C0000737,Abdominal pain
IPRATROPIUM,C0000737,Gastrointestinal pain
IPRATROPIUM,C0000737,Congenital anomaly
IPRATROPIUM,C0000737,Developmental delay
IPRATROPIUM,C0000737,Anaphylactic shock
IPRATROPIUM,C0000737,Angioedema
IPRATROPIUM,C0000737,Arthritis
IPRATROPIUM,C0000737,Asthma
IPRATROPIUM,C0000737,Atrial fibrillation
IPRATROPIUM,C0000737,Back pain
IPRATROPIUM,C0000737,Breast feeding
IPRATROPIUM,C0000737,Bronchospasm
IPRATROPIUM,C0000737,Bronchitis
IPRATROPIUM,C0000737,Cardiovascular disorder
IPRATROPIUM,C0000737,Chest pain
IPRATROPIUM,C0000737,Infection
IPRATROPIUM,C0000737,Conjunctivitis
IPRATROPIUM,C0000737,Constipation
IPRATROPIUM,C0000737,Corneal oedema
IPRATROPIUM,C0000737,Cough
IPRATROPIUM,C0000737,Dysphagia
IPRATROPIUM,C0000737,Diarrhoea
IPRATROPIUM,C0000737,Dizziness
IPRATROPIUM,C0000737,Dysgeusia
IPRATROPIUM,C0000737,Dyspepsia
IPRATROPIUM,C0000737,Dyspnoea
IPRATROPIUM,C0000737,Dysuria
IPRATROPIUM,C0000737,Oedema
IPRATROPIUM,C0000737,Epistaxis
IPRATROPIUM,C0000737,Rash
IPRATROPIUM,C0000737,Dermatitis
IPRATROPIUM,C0000737,Eye disorder
IPRATROPIUM,C0000737,Fatigue
IPRATROPIUM,C0000737,Asthenia
IPRATROPIUM,C0000737,Flatulence
IPRATROPIUM,C0000737,Flushing
IPRATROPIUM,C0000737,Gastrointestinal disorder
IPRATROPIUM,C0000737,Glaucoma
IPRATROPIUM,C0000737,Angle closure glaucoma
IPRATROPIUM,C0000737,Headache
IPRATROPIUM,C0000737,Cardiac disorder
IPRATROPIUM,C0000737,Haemorrhage
IPRATROPIUM,C0000737,Haemoglobin
IPRATROPIUM,C0000737,Hoarseness
IPRATROPIUM,C0000737,Dysphonia
IPRATROPIUM,C0000737,Hypersensitivity
IPRATROPIUM,C0000737,Type I hypersensitivity
IPRATROPIUM,C0000737,Hypertension
IPRATROPIUM,C0000737,Hypoaesthesia
IPRATROPIUM,C0000737,Hypotension
IPRATROPIUM,C0000737,Immune system disorder
IPRATROPIUM,C0000737,Inflammation
IPRATROPIUM,C0000737,Intestinal obstruction
IPRATROPIUM,C0000737,Laryngospasm
IPRATROPIUM,C0000737,Lung disorder
IPRATROPIUM,C0000737,Chronic obstructive pulmonary disease
IPRATROPIUM,C0000737,Bronchial hyperreactivity
IPRATROPIUM,C0000737,Mediastinal disorder
IPRATROPIUM,C0000737,Mydriasis
IPRATROPIUM,C0000737,Nasal congestion
IPRATROPIUM,C0000737,Nasal polyps
IPRATROPIUM,C0000737,Nausea
IPRATROPIUM,C0000737,Nervous system disorder
IPRATROPIUM,C0000737,Nervousness
IPRATROPIUM,C0000737,Tension
IPRATROPIUM,C0000737,Pain
IPRATROPIUM,C0000737,Palpitations
IPRATROPIUM,C0000737,Paraesthesia
IPRATROPIUM,C0000737,Neuropathy peripheral
IPRATROPIUM,C0000737,Pharyngitis
IPRATROPIUM,C0000737,Pregnancy
IPRATROPIUM,C0000737,Pruritus
IPRATROPIUM,C0000737,Rhinitis
IPRATROPIUM,C0000737,Salivary hypersecretion
IPRATROPIUM,C0000737,Sinusitis
IPRATROPIUM,C0000737,Status asthmaticus
IPRATROPIUM,C0000737,Stomatitis
IPRATROPIUM,C0000737,Sweating
IPRATROPIUM,C0000737,Hyperhidrosis
IPRATROPIUM,C0000737,Swelling
IPRATROPIUM,C0000737,Tachycardia
IPRATROPIUM,C0000737,Supraventricular tachycardia
IPRATROPIUM,C0000737,Thirst
IPRATROPIUM,C0000737,Tinnitus
IPRATROPIUM,C0000737,Tremor
IPRATROPIUM,C0000737,Ulcer
IPRATROPIUM,C0000737,Upper respiratory tract infection
IPRATROPIUM,C0000737,Pollakiuria
IPRATROPIUM,C0000737,Urinary tract infection
IPRATROPIUM,C0000737,Urinary tract disorder
IPRATROPIUM,C0000737,Urethral disorder
IPRATROPIUM,C0000737,Urticaria
IPRATROPIUM,C0000737,Disorder sight
IPRATROPIUM,C0000737,Visual impairment
IPRATROPIUM,C0000737,Vomiting
IPRATROPIUM,C0000737,Wheezing
IPRATROPIUM,C0000737,Dry mouth
IPRATROPIUM,C0000737,Bronchoconstriction
IPRATROPIUM,C0000737,Urinary retention
IPRATROPIUM,C0000737,Tongue oedema
IPRATROPIUM,C0000737,Tongue disorder
IPRATROPIUM,C0000737,Eye pain
IPRATROPIUM,C0000737,Accommodation disorder
IPRATROPIUM,C0000737,Acute angle-closure glaucoma
IPRATROPIUM,C0000737,Unspecified disorder of skin and subcutaneous tissue
IPRATROPIUM,C0000737,Skin disorder
IPRATROPIUM,C0000737,Myalgia
IPRATROPIUM,C0000737,Musculoskeletal discomfort
IPRATROPIUM,C0000737,Nasal dryness
IPRATROPIUM,C0000737,Intraocular pressure increased
IPRATROPIUM,C0000737,Dry throat
IPRATROPIUM,C0000737,Eye irritation
IPRATROPIUM,C0000737,Taste bitter
IPRATROPIUM,C0000737,Sputum increased
IPRATROPIUM,C0000737,Increased bronchial secretion
IPRATROPIUM,C0000737,Hypertension worsened
IPRATROPIUM,C0000737,Bronchospasm aggravated
IPRATROPIUM,C0000737,Pharyngeal oedema
IPRATROPIUM,C0000737,Oedema mouth
IPRATROPIUM,C0000737,Swollen tongue
IPRATROPIUM,C0000737,Bronchospasm paradoxical
IPRATROPIUM,C0000737,Heart rate irregular
IPRATROPIUM,C0000737,Nasal irritation
IPRATROPIUM,C0000737,Nasal discomfort
IPRATROPIUM,C0000737,Acute glaucoma
IPRATROPIUM,C0000737,Vision blurred
IPRATROPIUM,C0000737,Influenza-like symptoms
IPRATROPIUM,C0000737,Influenza like illness
IPRATROPIUM,C0000737,Halo vision
IPRATROPIUM,C0000737,Prostatomegaly
IPRATROPIUM,C0000737,Nasal oedema
IPRATROPIUM,C0000737,Bad taste
IPRATROPIUM,C0000737,Nasal burning
IPRATROPIUM,C0000737,Distress gastrointestinal
IPRATROPIUM,C0000737,Abdominal discomfort
IPRATROPIUM,C0000737,Throat irritation
IPRATROPIUM,C0000737,Emotional distress
IPRATROPIUM,C0000737,COPD exacerbation
IPRATROPIUM,C0000737,Generalized urticaria
IPRATROPIUM,C0000737,Nasal itching
IPRATROPIUM,C0000737,Local reaction
IPRATROPIUM,C0000737,Oropharyngeal swelling
IPRATROPIUM,C0000737,Gastrointestinal motility disorder
IPRATROPIUM,C0000737,Foetal damage
IPRATROPIUM,C0000737,Glaucoma both eyes
IPRATROPIUM,C0000737,Numbness in leg
IPRATROPIUM,C0000737,Nasal mucus blood tinged
IPRATROPIUM,C0000737,Insomnia
IPRATROPIUM,C0000737,Flu symptoms
IPRATROPIUM,C0000737,Influenza
IPRATROPIUM,C0000737,Conjunctival hyperaemia
IPRATROPIUM,C0000737,Somnolence
IPRATROPIUM,C0000737,Abnormal vision
IRBESARTAN,C0000731,Abdominal distension
IRBESARTAN,C0000731,Abdominal pain
IRBESARTAN,C0000731,Gastrointestinal pain
IRBESARTAN,C0000731,Agranulocytosis
IRBESARTAN,C0000731,Anaphylactic shock
IRBESARTAN,C0000731,Anaemia
IRBESARTAN,C0000731,Aplastic anaemia
IRBESARTAN,C0000731,Haemolytic anaemia
IRBESARTAN,C0000731,Angina pectoris
IRBESARTAN,C0000731,Angioedema
IRBESARTAN,C0000731,Anorexia
IRBESARTAN,C0000731,Decreased appetite
IRBESARTAN,C0000731,Anxiety
IRBESARTAN,C0000731,Arrhythmia
IRBESARTAN,C0000731,Arthralgia
IRBESARTAN,C0000731,Musculoskeletal discomfort
IRBESARTAN,C0000731,Arthritis
IRBESARTAN,C0000731,Asthenia
IRBESARTAN,C0000731,Asthma
IRBESARTAN,C0000731,Breast disorder
IRBESARTAN,C0000731,Breast feeding
IRBESARTAN,C0000731,Bursitis
IRBESARTAN,C0000731,Transient ischaemic attack
IRBESARTAN,C0000731,Chest pain
IRBESARTAN,C0000731,Common cold
IRBESARTAN,C0000731,Nasopharyngitis
IRBESARTAN,C0000731,Rhinitis
IRBESARTAN,C0000731,Infection
IRBESARTAN,C0000731,Conjunctivitis
IRBESARTAN,C0000731,Connective tissue disorder
IRBESARTAN,C0000731,Constipation
IRBESARTAN,C0000731,Cough
IRBESARTAN,C0000731,Dysphagia
IRBESARTAN,C0000731,Dermatitis
IRBESARTAN,C0000731,Diabetes mellitus
IRBESARTAN,C0000731,Diarrhoea
IRBESARTAN,C0000731,Distention
IRBESARTAN,C0000731,Dizziness
IRBESARTAN,C0000731,Dysgeusia
IRBESARTAN,C0000731,Dyspepsia
IRBESARTAN,C0000731,Dyspnoea
IRBESARTAN,C0000731,Ear pain
IRBESARTAN,C0000731,Ecchymosis
IRBESARTAN,C0000731,Oedema
IRBESARTAN,C0000731,Emotional disturbance NOS
IRBESARTAN,C0000731,Emotional disorder
IRBESARTAN,C0000731,Toxic epidermal necrolysis
IRBESARTAN,C0000731,Epistaxis
IRBESARTAN,C0000731,Oesophagitis
IRBESARTAN,C0000731,Rash
IRBESARTAN,C0000731,Fatigue
IRBESARTAN,C0000731,Body temperature increased
IRBESARTAN,C0000731,Flatulence
IRBESARTAN,C0000731,Flushing
IRBESARTAN,C0000731,Gastroenteritis
IRBESARTAN,C0000731,Gastrooesophageal reflux disease
IRBESARTAN,C0000731,Gastrointestinal disorder
IRBESARTAN,C0000731,Glycosuria
IRBESARTAN,C0000731,Gout
IRBESARTAN,C0000731,Seasonal allergy
IRBESARTAN,C0000731,Rhinitis seasonal
IRBESARTAN,C0000731,Headache
IRBESARTAN,C0000731,Cardiac disorder
IRBESARTAN,C0000731,Cardiac murmur
IRBESARTAN,C0000731,Heartburn
IRBESARTAN,C0000731,Hepatitis
IRBESARTAN,C0000731,Hyperglycaemia
IRBESARTAN,C0000731,Hyperhidrosis
IRBESARTAN,C0000731,Hyperkalaemia
IRBESARTAN,C0000731,Hypersensitivity
IRBESARTAN,C0000731,Hypertension
IRBESARTAN,C0000731,Hypertensive crisis
IRBESARTAN,C0000731,Hypokalaemia
IRBESARTAN,C0000731,Hyponatraemia
IRBESARTAN,C0000731,Hypotension
IRBESARTAN,C0000731,Orthostatic hypotension
IRBESARTAN,C0000731,Immune system disorder
IRBESARTAN,C0000731,Influenza
IRBESARTAN,C0000731,Jaundice
IRBESARTAN,C0000731,Jaundice cholestatic
IRBESARTAN,C0000731,Nephropathy
IRBESARTAN,C0000731,Labyrinthine disorder
IRBESARTAN,C0000731,Inner ear disorder
